# index, s_values, normalised s_values, cumulative energy 
371,0.00372318,3.93827e-05,      0.9999999334
372,0.00371566,3.93032e-05,      0.9999999346
373,0.00369076,3.90398e-05,      0.9999999358
374,0.00366713,3.87898e-05,       0.999999937
375,0.00363529,3.8453e-05,      0.9999999382
376,0.00362223,3.83149e-05,      0.9999999393
377,0.0035931,3.80068e-05,      0.9999999405
378,0.00355023,3.75533e-05,      0.9999999416
379,0.00353445,3.73864e-05,      0.9999999427
380,0.0034849,3.68622e-05,      0.9999999437
381,0.00346858,3.66896e-05,      0.9999999448
382,0.00343889,3.63756e-05,      0.9999999459
383,0.00341427,3.61151e-05,      0.9999999469
384,0.00333954,3.53247e-05,      0.9999999479
385,0.00330045,3.49112e-05,      0.9999999488
386,0.00328358,3.47327e-05,      0.9999999498
387,0.00326961,3.4585e-05,      0.9999999507
388,0.00324201,3.42931e-05,      0.9999999517
389,0.00322617,3.41254e-05,      0.9999999526
390,0.00320619,3.39142e-05,      0.9999999535
391,0.00314524,3.32694e-05,      0.9999999544
392,0.00312187,3.30222e-05,      0.9999999552
393,0.00310191,3.28111e-05,      0.9999999561
394,0.00305026,3.22648e-05,      0.9999999569
395,0.00300541,3.17904e-05,      0.9999999577
396,0.00298079,3.15299e-05,      0.9999999585
397,0.00295822,3.12912e-05,      0.9999999592
398,0.00295005,3.12047e-05,        0.99999996
399,0.00291071,3.07887e-05,      0.9999999608
400,0.00286305,3.02845e-05,      0.9999999615
401,0.00285907,3.02424e-05,      0.9999999622
402,0.0028177,2.98048e-05,      0.9999999629
403,0.00279334,2.95471e-05,      0.9999999636
404,0.00277839,2.9389e-05,      0.9999999643
405,0.00274962,2.90847e-05,      0.9999999649
406,0.00273653,2.89462e-05,      0.9999999656
407,0.00265721,2.81072e-05,      0.9999999662
408,0.00262396,2.77555e-05,      0.9999999668
409,0.00261093,2.76176e-05,      0.9999999674
410,0.00259803,2.74812e-05,       0.999999968
411,0.00255315,2.70064e-05,      0.9999999686
412,0.00252489,2.67075e-05,      0.9999999692
413,0.00251405,2.65929e-05,      0.9999999697
414,0.00248822,2.63197e-05,      0.9999999703
415,0.00248266,2.62608e-05,      0.9999999708
416,0.00245676,2.59869e-05,      0.9999999714
417,0.00244164,2.58269e-05,      0.9999999719
418,0.00240891,2.54808e-05,      0.9999999724
419,0.00239124,2.52939e-05,      0.9999999729
420,0.00238153,2.51912e-05,      0.9999999734
421,0.00235313,2.48908e-05,      0.9999999739
422,0.00230475,2.43789e-05,      0.9999999744
423,0.00229846,2.43124e-05,      0.9999999748
424,0.00226484,2.39568e-05,      0.9999999753
425,0.00225372,2.38392e-05,      0.9999999757
426,0.00224858,2.37848e-05,      0.9999999762
427,0.00221553,2.34353e-05,      0.9999999766
428,0.00220636,2.33383e-05,       0.999999977
429,0.00219005,2.31657e-05,      0.9999999775
430,0.00217422,2.29982e-05,      0.9999999779
431,0.00213557,2.25894e-05,      0.9999999783
432,0.00212524,2.24802e-05,      0.9999999787
433,0.00210655,2.22824e-05,      0.9999999791
434,0.0020964,2.21751e-05,      0.9999999795
435,0.00208263,2.20295e-05,      0.9999999798
436,0.00207425,2.19408e-05,      0.9999999802
437,0.00202461,2.14158e-05,      0.9999999806
438,0.00200785,2.12385e-05,      0.9999999809
439,0.00200292,2.11863e-05,      0.9999999813
440,0.00197274,2.08671e-05,      0.9999999816
441,0.00193782,2.04977e-05,       0.999999982
442,0.00192784,2.03921e-05,      0.9999999823
443,0.00191786,2.02865e-05,      0.9999999826
444,0.00190621,2.01634e-05,      0.9999999829
445,0.00187876,1.9873e-05,      0.9999999833
446,0.00186482,1.97255e-05,      0.9999999836
447,0.00185375,1.96085e-05,      0.9999999839
448,0.001833,1.93889e-05,      0.9999999842
449,0.00180638,1.91073e-05,      0.9999999845
450,0.00178053,1.88339e-05,      0.9999999847
451,0.00177707,1.87973e-05,       0.999999985
452,0.00176866,1.87083e-05,      0.9999999853
453,0.00175972,1.86138e-05,      0.9999999856
454,0.00172981,1.82974e-05,      0.9999999858
455,0.00172353,1.8231e-05,      0.9999999861
456,0.00169295,1.79075e-05,      0.9999999863
457,0.00166035,1.75627e-05,      0.9999999866
458,0.00165976,1.75564e-05,      0.9999999868
459,0.00163704,1.73161e-05,      0.9999999871
460,0.00163172,1.72599e-05,      0.9999999873
461,0.00161573,1.70907e-05,      0.9999999875
462,0.00160443,1.69711e-05,      0.9999999878
463,0.00158289,1.67433e-05,       0.999999988
464,0.00156778,1.65836e-05,      0.9999999882
465,0.00154969,1.63922e-05,      0.9999999884
466,0.00153641,1.62517e-05,      0.9999999886
467,0.00152156,1.60946e-05,      0.9999999888
468,0.00150109,1.58781e-05,       0.999999989
469,0.00149466,1.581e-05,      0.9999999892
470,0.00148269,1.56834e-05,      0.9999999894
471,0.00147444,1.55962e-05,      0.9999999896
472,0.0014567,1.54085e-05,      0.9999999898
473,0.00144218,1.52549e-05,        0.99999999
474,0.00143224,1.51498e-05,      0.9999999902
475,0.00142575,1.50811e-05,      0.9999999903
476,0.00141922,1.5012e-05,      0.9999999905
477,0.00140603,1.48725e-05,      0.9999999907
478,0.00139674,1.47744e-05,      0.9999999909
479,0.00137658,1.45611e-05,       0.999999991
480,0.00136818,1.44722e-05,      0.9999999912
481,0.00136035,1.43894e-05,      0.9999999914
482,0.00135233,1.43045e-05,      0.9999999915
483,0.0013282,1.40493e-05,      0.9999999917
484,0.00132063,1.39692e-05,      0.9999999918
485,0.00130895,1.38457e-05,       0.999999992
486,0.00129703,1.37196e-05,      0.9999999921
487,0.00128046,1.35443e-05,      0.9999999923
488,0.00126618,1.33933e-05,      0.9999999924
489,0.00125384,1.32627e-05,      0.9999999926
490,0.00123545,1.30682e-05,      0.9999999927
491,0.00122907,1.30007e-05,      0.9999999928
492,0.00121887,1.28929e-05,       0.999999993
493,0.0012093,1.27917e-05,      0.9999999931
494,0.00120093,1.2703e-05,      0.9999999932
495,0.00119134,1.26016e-05,      0.9999999933
496,0.00117849,1.24657e-05,      0.9999999935
497,0.00116736,1.2348e-05,      0.9999999936
498,0.00114956,1.21597e-05,      0.9999999937
499,0.00113357,1.19905e-05,      0.9999999938
500,0.00112438,1.18933e-05,      0.9999999939
501,0.00112061,1.18535e-05,       0.999999994
502,0.00111097,1.17515e-05,      0.9999999941
503,0.00110171,1.16536e-05,      0.9999999942
