# index, s_values, normalised s_values, cumulative energy 
612,0.000290961,7.20622e-06,      0.9999999985
613,0.00028807,7.13463e-06,      0.9999999985
614,0.000286222,7.08886e-06,      0.9999999985
615,0.000281871,6.98109e-06,      0.9999999985
616,0.000281416,6.96982e-06,      0.9999999986
617,0.000279672,6.92665e-06,      0.9999999986
618,0.000274337,6.79451e-06,      0.9999999986
619,0.000270795,6.70678e-06,      0.9999999986
620,0.000268249,6.64372e-06,      0.9999999986
621,0.000266636,6.60377e-06,      0.9999999987
622,0.000265331,6.57145e-06,      0.9999999987
623,0.000262226,6.49456e-06,      0.9999999987
624,0.000260072,6.44121e-06,      0.9999999987
625,0.00025898,6.41416e-06,      0.9999999987
626,0.000256224,6.3459e-06,      0.9999999988
627,0.000255914,6.33823e-06,      0.9999999988
628,0.000252352,6.25001e-06,      0.9999999988
629,0.000250331,6.19995e-06,      0.9999999988
630,0.000249069,6.16869e-06,      0.9999999988
631,0.000246888,6.11469e-06,      0.9999999989
632,0.00024381,6.03843e-06,      0.9999999989
633,0.000243239,6.02431e-06,      0.9999999989
634,0.000241587,5.98339e-06,      0.9999999989
635,0.000240133,5.94738e-06,      0.9999999989
636,0.000236454,5.85626e-06,      0.9999999989
637,0.000235238,5.82613e-06,      0.9999999989
638,0.000233297,5.77808e-06,       0.999999999
639,0.000232407,5.75603e-06,       0.999999999
640,0.000230852,5.71752e-06,       0.999999999
641,0.000229725,5.6896e-06,       0.999999999
642,0.000228674,5.66356e-06,       0.999999999
643,0.000224875,5.56949e-06,       0.999999999
644,0.000223904,5.54542e-06,      0.9999999991
645,0.000223292,5.53026e-06,      0.9999999991
646,0.000221567,5.48756e-06,      0.9999999991
647,0.000218769,5.41826e-06,      0.9999999991
648,0.000217776,5.39367e-06,      0.9999999991
649,0.000216592,5.36433e-06,      0.9999999991
650,0.000213903,5.29773e-06,      0.9999999991
651,0.000213053,5.27668e-06,      0.9999999991
652,0.00021132,5.23376e-06,      0.9999999992
653,0.000209512,5.18897e-06,      0.9999999992
654,0.000207982,5.15108e-06,      0.9999999992
655,0.000206425,5.11252e-06,      0.9999999992
656,0.000205536,5.09052e-06,      0.9999999992
657,0.000202813,5.02307e-06,      0.9999999992
658,0.0002015,4.99054e-06,      0.9999999992
659,0.000199457,4.93995e-06,      0.9999999992
660,0.000197628,4.89464e-06,      0.9999999993
661,0.000196459,4.8657e-06,      0.9999999993
662,0.000194646,4.82081e-06,      0.9999999993
663,0.000192387,4.76485e-06,      0.9999999993
664,0.000192155,4.7591e-06,      0.9999999993
665,0.000190121,4.70874e-06,      0.9999999993
666,0.000188088,4.65838e-06,      0.9999999993
667,0.000185712,4.59952e-06,      0.9999999993
668,0.000185111,4.58465e-06,      0.9999999993
669,0.00018389,4.5544e-06,      0.9999999993
670,0.000182235,4.51341e-06,      0.9999999994
671,0.000180689,4.47512e-06,      0.9999999994
672,0.000178329,4.41668e-06,      0.9999999994
673,0.000176682,4.37589e-06,      0.9999999994
674,0.000175516,4.34701e-06,      0.9999999994
675,0.000174094,4.31179e-06,      0.9999999994
676,0.000172643,4.27586e-06,      0.9999999994
677,0.00017179,4.25471e-06,      0.9999999994
678,0.000170603,4.22532e-06,      0.9999999994
679,0.000169931,4.20867e-06,      0.9999999994
680,0.000167725,4.15405e-06,      0.9999999994
681,0.000167381,4.14554e-06,      0.9999999994
682,0.000165263,4.09306e-06,      0.9999999995
683,0.000164033,4.06259e-06,      0.9999999995
684,0.00016298,4.03652e-06,      0.9999999995
685,0.000161113,3.99029e-06,      0.9999999995
686,0.000158859,3.93445e-06,      0.9999999995
687,0.000158355,3.92198e-06,      0.9999999995
688,0.000156986,3.88807e-06,      0.9999999995
689,0.000156354,3.87241e-06,      0.9999999995
690,0.000153976,3.81353e-06,      0.9999999995
691,0.000153088,3.79154e-06,      0.9999999995
692,0.000152785,3.78403e-06,      0.9999999995
693,0.000150495,3.7273e-06,      0.9999999995
694,0.000149585,3.70476e-06,      0.9999999995
695,0.00014797,3.66476e-06,      0.9999999995
696,0.000147583,3.65518e-06,      0.9999999996
697,0.000145925,3.61412e-06,      0.9999999996
698,0.000145152,3.59499e-06,      0.9999999996
699,0.000143788,3.56119e-06,      0.9999999996
700,0.000142588,3.53147e-06,      0.9999999996
701,0.000141856,3.51335e-06,      0.9999999996
702,0.000140577,3.48167e-06,      0.9999999996
703,0.000140292,3.47461e-06,      0.9999999996
704,0.000139159,3.44654e-06,      0.9999999996
705,0.000138609,3.43292e-06,      0.9999999996
706,0.000138291,3.42506e-06,      0.9999999996
707,0.000136114,3.37113e-06,      0.9999999996
708,0.00013447,3.33043e-06,      0.9999999996
709,0.000133462,3.30546e-06,      0.9999999996
710,0.000132172,3.27351e-06,      0.9999999996
711,0.000131143,3.24801e-06,      0.9999999996
712,0.000130035,3.22058e-06,      0.9999999996
713,0.00012969,3.21204e-06,      0.9999999996
714,0.000128915,3.19284e-06,      0.9999999996
715,0.000127851,3.16648e-06,      0.9999999997
716,0.0001261,3.12313e-06,      0.9999999997
717,0.000125659,3.11219e-06,      0.9999999997
718,0.000125113,3.09868e-06,      0.9999999997
719,0.000124261,3.07757e-06,      0.9999999997
720,0.000124197,3.07599e-06,      0.9999999997
721,0.000123039,3.0473e-06,      0.9999999997
722,0.000122047,3.02275e-06,      0.9999999997
723,0.000121045,2.99791e-06,      0.9999999997
724,0.000119276,2.95412e-06,      0.9999999997
725,0.000118889,2.94453e-06,      0.9999999997
726,0.000118151,2.92624e-06,      0.9999999997
727,0.000116705,2.89044e-06,      0.9999999997
728,0.000116209,2.87814e-06,      0.9999999997
729,0.000116017,2.87338e-06,      0.9999999997
730,0.000114831,2.84401e-06,      0.9999999997
731,0.000113957,2.82239e-06,      0.9999999997
732,0.000113316,2.8065e-06,      0.9999999997
733,0.000112518,2.78672e-06,      0.9999999997
734,0.000111522,2.76208e-06,      0.9999999997
735,0.000110525,2.73738e-06,      0.9999999997
736,0.000109457,2.71092e-06,      0.9999999997
737,0.000109154,2.70341e-06,      0.9999999997
738,0.000107784,2.66948e-06,      0.9999999997
739,0.000107111,2.65282e-06,      0.9999999997
740,0.000106202,2.6303e-06,      0.9999999997
741,0.000105703,2.61794e-06,      0.9999999998
742,0.000105186,2.60515e-06,      0.9999999998
743,0.000104151,2.5795e-06,      0.9999999998
744,0.000103628,2.56654e-06,      0.9999999998
745,0.000102744,2.54466e-06,      0.9999999998
746,0.000101903,2.52383e-06,      0.9999999998
747,0.000101545,2.51496e-06,      0.9999999998
748,0.000100968,2.50067e-06,      0.9999999998
749,9.99339e-05,2.47506e-06,      0.9999999998
750,9.95442e-05,2.46541e-06,      0.9999999998
751,9.80273e-05,2.42784e-06,      0.9999999998
752,9.76269e-05,2.41793e-06,      0.9999999998
753,9.65353e-05,2.39089e-06,      0.9999999998
754,9.57126e-05,2.37051e-06,      0.9999999998
755,9.52338e-05,2.35865e-06,      0.9999999998
756,9.4543e-05,2.34155e-06,      0.9999999998
757,9.38055e-05,2.32328e-06,      0.9999999998
758,9.32101e-05,2.30854e-06,      0.9999999998
759,9.27661e-05,2.29754e-06,      0.9999999998
760,9.20117e-05,2.27885e-06,      0.9999999998
761,9.1303e-05,2.2613e-06,      0.9999999998
762,9.09862e-05,2.25346e-06,      0.9999999998
763,9.03114e-05,2.23674e-06,      0.9999999998
764,8.8887e-05,2.20146e-06,      0.9999999998
765,8.86287e-05,2.19507e-06,      0.9999999998
766,8.81315e-05,2.18275e-06,      0.9999999998
767,8.74273e-05,2.16531e-06,      0.9999999998
768,8.73497e-05,2.16339e-06,      0.9999999998
769,8.66699e-05,2.14655e-06,      0.9999999998
770,8.6053e-05,2.13127e-06,      0.9999999998
771,8.52757e-05,2.11202e-06,      0.9999999998
772,8.52525e-05,2.11145e-06,      0.9999999998
773,8.39391e-05,2.07892e-06,      0.9999999998
774,8.36136e-05,2.07086e-06,      0.9999999998
775,8.3223e-05,2.06118e-06,      0.9999999998
776,8.24616e-05,2.04233e-06,      0.9999999998
777,8.15654e-05,2.02013e-06,      0.9999999998
778,8.06333e-05,1.99705e-06,      0.9999999998
779,7.95879e-05,1.97115e-06,      0.9999999998
780,7.91938e-05,1.96139e-06,      0.9999999998
781,7.89763e-05,1.95601e-06,      0.9999999998
782,7.81305e-05,1.93506e-06,      0.9999999998
783,7.75139e-05,1.91979e-06,      0.9999999998
784,7.73895e-05,1.91671e-06,      0.9999999999
785,7.67954e-05,1.90199e-06,      0.9999999999
786,7.61793e-05,1.88673e-06,      0.9999999999
787,7.59862e-05,1.88195e-06,      0.9999999999
788,7.50906e-05,1.85977e-06,      0.9999999999
789,7.41248e-05,1.83585e-06,      0.9999999999
790,7.35274e-05,1.82105e-06,      0.9999999999
791,7.3249e-05,1.81416e-06,      0.9999999999
792,7.27568e-05,1.80197e-06,      0.9999999999
793,7.21585e-05,1.78715e-06,      0.9999999999
794,7.19603e-05,1.78224e-06,      0.9999999999
795,7.11734e-05,1.76275e-06,      0.9999999999
796,7.0752e-05,1.75232e-06,      0.9999999999
797,7.04369e-05,1.74451e-06,      0.9999999999
798,7.02864e-05,1.74078e-06,      0.9999999999
799,6.99139e-05,1.73156e-06,      0.9999999999
800,6.91209e-05,1.71192e-06,      0.9999999999
801,6.86186e-05,1.69948e-06,      0.9999999999
802,6.85452e-05,1.69766e-06,      0.9999999999
803,6.80292e-05,1.68488e-06,      0.9999999999
804,6.7943e-05,1.68274e-06,      0.9999999999
805,6.72061e-05,1.66449e-06,      0.9999999999
806,6.69842e-05,1.659e-06,      0.9999999999
807,6.67218e-05,1.6525e-06,      0.9999999999
808,6.58365e-05,1.63057e-06,      0.9999999999
809,6.54347e-05,1.62062e-06,      0.9999999999
810,6.52146e-05,1.61517e-06,      0.9999999999
811,6.49262e-05,1.60803e-06,      0.9999999999
812,6.44855e-05,1.59711e-06,      0.9999999999
813,6.40609e-05,1.5866e-06,      0.9999999999
814,6.38729e-05,1.58194e-06,      0.9999999999
815,6.33425e-05,1.5688e-06,      0.9999999999
816,6.31091e-05,1.56302e-06,      0.9999999999
817,6.28531e-05,1.55668e-06,      0.9999999999
818,6.23417e-05,1.54402e-06,      0.9999999999
819,6.16485e-05,1.52685e-06,      0.9999999999
820,6.1505e-05,1.52329e-06,      0.9999999999
821,6.13387e-05,1.51918e-06,      0.9999999999
822,6.12105e-05,1.516e-06,      0.9999999999
823,6.11023e-05,1.51332e-06,      0.9999999999
824,6.00381e-05,1.48696e-06,      0.9999999999
825,5.96676e-05,1.47779e-06,      0.9999999999
826,5.94225e-05,1.47172e-06,      0.9999999999
827,5.91608e-05,1.46523e-06,      0.9999999999
828,5.84503e-05,1.44764e-06,      0.9999999999
829,5.82246e-05,1.44205e-06,      0.9999999999
830,5.77002e-05,1.42906e-06,      0.9999999999
831,5.75349e-05,1.42497e-06,      0.9999999999
832,5.72688e-05,1.41838e-06,      0.9999999999
833,5.67426e-05,1.40534e-06,      0.9999999999
834,5.62502e-05,1.39315e-06,      0.9999999999
835,5.61875e-05,1.3916e-06,      0.9999999999
836,5.58339e-05,1.38284e-06,      0.9999999999
837,5.55224e-05,1.37512e-06,      0.9999999999
838,5.51187e-05,1.36512e-06,      0.9999999999
839,5.49455e-05,1.36083e-06,      0.9999999999
840,5.45488e-05,1.35101e-06,      0.9999999999
841,5.436e-05,1.34633e-06,      0.9999999999
842,5.39558e-05,1.33632e-06,      0.9999999999
843,5.36973e-05,1.32992e-06,      0.9999999999
844,5.32397e-05,1.31859e-06,      0.9999999999
845,5.31545e-05,1.31648e-06,      0.9999999999
846,5.26055e-05,1.30288e-06,      0.9999999999
847,5.22489e-05,1.29405e-06,      0.9999999999
848,5.21123e-05,1.29067e-06,      0.9999999999
849,5.17482e-05,1.28165e-06,      0.9999999999
850,5.14865e-05,1.27517e-06,      0.9999999999
851,5.11416e-05,1.26662e-06,      0.9999999999
852,5.11385e-05,1.26655e-06,      0.9999999999
853,5.06677e-05,1.25489e-06,      0.9999999999
854,5.04631e-05,1.24982e-06,      0.9999999999
855,5.01818e-05,1.24285e-06,      0.9999999999
856,4.98384e-05,1.23435e-06,      0.9999999999
857,4.95199e-05,1.22646e-06,      0.9999999999
858,4.92004e-05,1.21855e-06,      0.9999999999
859,4.88347e-05,1.20949e-06,      0.9999999999
860,4.85046e-05,1.20131e-06,      0.9999999999
861,4.82098e-05,1.19401e-06,      0.9999999999
862,4.78755e-05,1.18573e-06,      0.9999999999
863,4.77884e-05,1.18357e-06,      0.9999999999
864,4.75832e-05,1.17849e-06,      0.9999999999
865,4.73423e-05,1.17253e-06,      0.9999999999
866,4.70728e-05,1.16585e-06,      0.9999999999
867,4.63345e-05,1.14757e-06,      0.9999999999
868,4.62577e-05,1.14566e-06,      0.9999999999
869,4.59528e-05,1.13811e-06,      0.9999999999
870,4.59034e-05,1.13689e-06,      0.9999999999
871,4.5659e-05,1.13084e-06,      0.9999999999
872,4.52625e-05,1.12102e-06,      0.9999999999
873,4.51086e-05,1.1172e-06,      0.9999999999
874,4.4968e-05,1.11372e-06,      0.9999999999
875,4.44842e-05,1.10174e-06,      0.9999999999
876,4.42576e-05,1.09613e-06,      0.9999999999
877,4.40485e-05,1.09095e-06,      0.9999999999
878,4.36817e-05,1.08186e-06,      0.9999999999
879,4.35585e-05,1.07881e-06,      0.9999999999
880,4.33166e-05,1.07282e-06,      0.9999999999
881,4.32199e-05,1.07043e-06,      0.9999999999
882,4.29968e-05,1.0649e-06,      0.9999999999
883,4.27689e-05,1.05926e-06,      0.9999999999
884,4.25396e-05,1.05358e-06,      0.9999999999
885,4.23967e-05,1.05004e-06,      0.9999999999
886,4.21261e-05,1.04334e-06,      0.9999999999
887,4.20316e-05,1.041e-06,      0.9999999999
888,4.19524e-05,1.03903e-06,      0.9999999999
889,4.14681e-05,1.02704e-06,      0.9999999999
890,4.10478e-05,1.01663e-06,                 1
891,4.08891e-05,1.0127e-06,                 1
892,4.04954e-05,1.00295e-06,                 1
893,4.04248e-05,1.0012e-06,                 1
894,4.02629e-05,9.97191e-07,                 1
895,3.98551e-05,9.87091e-07,                 1
896,3.9731e-05,9.84019e-07,                 1
897,3.95287e-05,9.79007e-07,                 1
898,3.93815e-05,9.75363e-07,                 1
899,3.90748e-05,9.67767e-07,                 1
900,3.90073e-05,9.66094e-07,                 1
901,3.87619e-05,9.60016e-07,                 1
902,3.86839e-05,9.58083e-07,                 1
903,3.85216e-05,9.54064e-07,                 1
904,3.82998e-05,9.48571e-07,                 1
905,3.80621e-05,9.42685e-07,                 1
906,3.77244e-05,9.34321e-07,                 1
907,3.76525e-05,9.32538e-07,                 1
908,3.74547e-05,9.27641e-07,                 1
909,3.72866e-05,9.23476e-07,                 1
910,3.70422e-05,9.17424e-07,                 1
911,3.66929e-05,9.08773e-07,                 1
912,3.66052e-05,9.066e-07,                 1
913,3.63395e-05,9.0002e-07,                 1
914,3.6299e-05,8.99018e-07,                 1
915,3.59259e-05,8.89776e-07,                 1
916,3.56733e-05,8.83522e-07,                 1
917,3.55162e-05,8.79631e-07,                 1
918,3.54094e-05,8.76985e-07,                 1
919,3.51793e-05,8.71285e-07,                 1
920,3.51228e-05,8.69887e-07,                 1
921,3.48808e-05,8.63894e-07,                 1
922,3.4766e-05,8.6105e-07,                 1
923,3.46223e-05,8.57491e-07,                 1
924,3.45252e-05,8.55085e-07,                 1
925,3.42223e-05,8.47584e-07,                 1
926,3.41365e-05,8.45458e-07,                 1
927,3.39259e-05,8.40243e-07,                 1
928,3.38121e-05,8.37423e-07,                 1
929,3.37955e-05,8.37012e-07,                 1
930,3.35117e-05,8.29984e-07,                 1
931,3.31813e-05,8.21802e-07,                 1
932,3.31136e-05,8.20124e-07,                 1
933,3.29271e-05,8.15505e-07,                 1
934,3.28149e-05,8.12726e-07,                 1
935,3.24675e-05,8.04122e-07,                 1
936,3.23957e-05,8.02343e-07,                 1
937,3.23026e-05,8.00038e-07,                 1
938,3.20756e-05,7.94415e-07,                 1
939,3.19343e-05,7.90918e-07,                 1
940,3.18491e-05,7.88806e-07,                 1
941,3.16675e-05,7.8431e-07,                 1
942,3.15314e-05,7.80939e-07,                 1
943,3.1357e-05,7.76619e-07,                 1
944,3.12003e-05,7.72738e-07,                 1
945,3.09456e-05,7.6643e-07,                 1
946,3.0668e-05,7.59554e-07,                 1
947,3.04671e-05,7.54578e-07,                 1
948,3.03505e-05,7.5169e-07,                 1
949,3.02722e-05,7.49753e-07,                 1
950,3.01775e-05,7.47407e-07,                 1
951,3.00336e-05,7.43843e-07,                 1
952,2.98349e-05,7.38922e-07,                 1
953,2.9521e-05,7.31146e-07,                 1
954,2.9337e-05,7.2659e-07,                 1
955,2.91992e-05,7.23176e-07,                 1
956,2.90673e-05,7.19911e-07,                 1
957,2.89911e-05,7.18022e-07,                 1
958,2.89262e-05,7.16415e-07,                 1
959,2.87075e-05,7.10998e-07,                 1
960,2.86359e-05,7.09226e-07,                 1
961,2.84583e-05,7.04827e-07,                 1
962,2.83788e-05,7.02858e-07,                 1
963,2.82292e-05,6.99152e-07,                 1
964,2.81672e-05,6.97616e-07,                 1
965,2.80981e-05,6.95905e-07,                 1
966,2.79888e-05,6.93199e-07,                 1
967,2.79157e-05,6.91387e-07,                 1
968,2.76215e-05,6.84102e-07,                 1
969,2.75139e-05,6.81436e-07,                 1
970,2.72636e-05,6.75236e-07,                 1
971,2.7154e-05,6.72523e-07,                 1
972,2.71044e-05,6.71294e-07,                 1
973,2.67446e-05,6.62385e-07,                 1
974,2.6699e-05,6.61253e-07,                 1
975,2.66619e-05,6.60335e-07,                 1
976,2.64069e-05,6.54019e-07,                 1
977,2.63359e-05,6.52261e-07,                 1
978,2.6209e-05,6.49119e-07,                 1
979,2.59816e-05,6.43487e-07,                 1
980,2.5898e-05,6.41417e-07,                 1
981,2.57925e-05,6.38803e-07,                 1
982,2.57873e-05,6.38674e-07,                 1
983,2.5709e-05,6.36734e-07,                 1
984,2.5455e-05,6.30445e-07,                 1
985,2.53595e-05,6.28079e-07,                 1
986,2.52757e-05,6.26004e-07,                 1
987,2.51359e-05,6.2254e-07,                 1
988,2.49252e-05,6.17323e-07,                 1
989,2.48444e-05,6.15322e-07,                 1
990,2.48013e-05,6.14254e-07,                 1
991,2.47373e-05,6.1267e-07,                 1
992,2.44602e-05,6.05806e-07,                 1
993,2.44044e-05,6.04423e-07,                 1
994,2.42462e-05,6.00506e-07,                 1
995,2.42013e-05,5.99395e-07,                 1
996,2.41967e-05,5.99279e-07,                 1
997,2.40085e-05,5.94618e-07,                 1
998,2.38685e-05,5.9115e-07,                 1
999,2.37059e-05,5.87125e-07,                 1
1000,2.35826e-05,5.84071e-07,                 1
1001,2.34678e-05,5.81227e-07,                 1
1002,2.34427e-05,5.80606e-07,                 1
1003,2.30952e-05,5.71999e-07,                 1
1004,2.30773e-05,5.71555e-07,                 1
1005,2.29966e-05,5.69557e-07,                 1
1006,2.28534e-05,5.66009e-07,                 1
1007,2.27805e-05,5.64205e-07,                 1
1008,2.26498e-05,5.60969e-07,                 1
1009,2.25859e-05,5.59385e-07,                 1
1010,2.24326e-05,5.55588e-07,                 1
1011,2.238e-05,5.54285e-07,                 1
1012,2.21628e-05,5.48905e-07,                 1
1013,2.21594e-05,5.48822e-07,                 1
1014,2.20264e-05,5.45527e-07,                 1
1015,2.19106e-05,5.4266e-07,                 1
1016,2.18561e-05,5.41311e-07,                 1
1017,2.17693e-05,5.39161e-07,                 1
1018,2.16085e-05,5.35178e-07,                 1
1019,2.15855e-05,5.34608e-07,                 1
1020,2.14942e-05,5.32346e-07,                 1
1021,2.14001e-05,5.30017e-07,                 1
1022,2.13219e-05,5.2808e-07,                 1
1023,2.11929e-05,5.24883e-07,                 1
1024,2.11078e-05,5.22778e-07,                 1
1025,2.08788e-05,5.17105e-07,                 1
1026,2.08677e-05,5.16831e-07,                 1
1027,2.07647e-05,5.14281e-07,                 1
1028,2.0654e-05,5.11539e-07,                 1
1029,2.06255e-05,5.10833e-07,                 1
1030,2.04547e-05,5.06602e-07,                 1
1031,2.03154e-05,5.03151e-07,                 1
1032,2.02224e-05,5.00847e-07,                 1
1033,2.0113e-05,4.9814e-07,                 1
1034,2.00671e-05,4.97003e-07,                 1
1035,2.00032e-05,4.9542e-07,                 1
1036,1.98691e-05,4.92098e-07,                 1
1037,1.9711e-05,4.88183e-07,                 1
1038,1.96886e-05,4.87628e-07,                 1
1039,1.95815e-05,4.84974e-07,                 1
1040,1.94899e-05,4.82707e-07,                 1
1041,1.9436e-05,4.81371e-07,                 1
1042,1.93009e-05,4.78026e-07,                 1
1043,1.92586e-05,4.76979e-07,                 1
1044,1.91641e-05,4.74638e-07,                 1
1045,1.90489e-05,4.71784e-07,                 1
1046,1.89477e-05,4.69279e-07,                 1
1047,1.88315e-05,4.664e-07,                 1
1048,1.88111e-05,4.65893e-07,                 1
1049,1.87397e-05,4.64126e-07,                 1
1050,1.85919e-05,4.60467e-07,                 1
1051,1.85834e-05,4.60256e-07,                 1
1052,1.84304e-05,4.56467e-07,                 1
1053,1.84025e-05,4.55775e-07,                 1
1054,1.82845e-05,4.52853e-07,                 1
1055,1.82198e-05,4.5125e-07,                 1
1056,1.81456e-05,4.49413e-07,                 1
1057,1.81055e-05,4.48419e-07,                 1
1058,1.79835e-05,4.45398e-07,                 1
1059,1.79823e-05,4.45367e-07,                 1
1060,1.78568e-05,4.4226e-07,                 1
1061,1.76319e-05,4.36689e-07,                 1
1062,1.75895e-05,4.35639e-07,                 1
1063,1.7494e-05,4.33274e-07,                 1
1064,1.74811e-05,4.32954e-07,                 1
1065,1.73591e-05,4.29933e-07,                 1
1066,1.72343e-05,4.26841e-07,                 1
1067,1.71654e-05,4.25135e-07,                 1
1068,1.71597e-05,4.24995e-07,                 1
1069,1.71172e-05,4.23941e-07,                 1
1070,1.70373e-05,4.21963e-07,                 1
1071,1.69622e-05,4.20103e-07,                 1
1072,1.69467e-05,4.19719e-07,                 1
1073,1.67684e-05,4.15302e-07,                 1
1074,1.66641e-05,4.12719e-07,                 1
1075,1.66574e-05,4.12554e-07,                 1
1076,1.65803e-05,4.10645e-07,                 1
1077,1.6534e-05,4.09497e-07,                 1
1078,1.64428e-05,4.07239e-07,                 1
1079,1.63872e-05,4.05861e-07,                 1
1080,1.632e-05,4.04198e-07,                 1
1081,1.62183e-05,4.0168e-07,                 1
1082,1.6051e-05,3.97536e-07,                 1
1083,1.60417e-05,3.97305e-07,                 1
1084,1.59987e-05,3.96239e-07,                 1
1085,1.59579e-05,3.95229e-07,                 1
1086,1.58757e-05,3.93193e-07,                 1
1087,1.57918e-05,3.91115e-07,                 1
1088,1.57166e-05,3.89254e-07,                 1
1089,1.57165e-05,3.89251e-07,                 1
1090,1.55997e-05,3.86358e-07,                 1
1091,1.55052e-05,3.84018e-07,                 1
1092,1.54499e-05,3.82648e-07,                 1
1093,1.53253e-05,3.79562e-07,                 1
1094,1.52761e-05,3.78342e-07,                 1
1095,1.52227e-05,3.77021e-07,                 1
1096,1.52076e-05,3.76646e-07,                 1
1097,1.50531e-05,3.7282e-07,                 1
1098,1.50242e-05,3.72105e-07,                 1
1099,1.50013e-05,3.71537e-07,                 1
1100,1.48761e-05,3.68436e-07,                 1
1101,1.48288e-05,3.67265e-07,                 1
1102,1.47933e-05,3.66386e-07,                 1
1103,1.46838e-05,3.63674e-07,                 1
1104,1.46411e-05,3.62616e-07,                 1
1105,1.45113e-05,3.59402e-07,                 1
1106,1.43969e-05,3.56567e-07,                 1
1107,1.43245e-05,3.54775e-07,                 1
1108,1.42881e-05,3.53874e-07,                 1
1109,1.42194e-05,3.52173e-07,                 1
1110,1.41351e-05,3.50084e-07,                 1
1111,1.41249e-05,3.4983e-07,                 1
1112,1.40479e-05,3.47924e-07,                 1
1113,1.40239e-05,3.47329e-07,                 1
1114,1.39082e-05,3.44463e-07,                 1
1115,1.3825e-05,3.42405e-07,                 1
1116,1.38123e-05,3.4209e-07,                 1
1117,1.3812e-05,3.42081e-07,                 1
1118,1.36781e-05,3.38765e-07,                 1
1119,1.36009e-05,3.36853e-07,                 1
1120,1.35327e-05,3.35165e-07,                 1
1121,1.34702e-05,3.33617e-07,                 1
1122,1.34194e-05,3.32359e-07,                 1
1123,1.3396e-05,3.3178e-07,                 1
1124,1.33578e-05,3.30833e-07,                 1
1125,1.33159e-05,3.29794e-07,                 1
1126,1.31992e-05,3.26905e-07,                 1
1127,1.31847e-05,3.26545e-07,                 1
1128,1.31239e-05,3.25039e-07,                 1
1129,1.3122e-05,3.24991e-07,                 1
1130,1.30513e-05,3.23242e-07,                 1
1131,1.29977e-05,3.21914e-07,                 1
1132,1.29292e-05,3.20217e-07,                 1
1133,1.29047e-05,3.1961e-07,                 1
1134,1.27938e-05,3.16864e-07,                 1
1135,1.27665e-05,3.16187e-07,                 1
1136,1.27401e-05,3.15534e-07,                 1
1137,1.27079e-05,3.14736e-07,                 1
1138,1.26339e-05,3.12905e-07,                 1
1139,1.25473e-05,3.10758e-07,                 1
1140,1.25077e-05,3.09779e-07,                 1
1141,1.24067e-05,3.07277e-07,                 1
1142,1.23454e-05,3.05758e-07,                 1
1143,1.23057e-05,3.04776e-07,                 1
1144,1.22342e-05,3.03006e-07,                 1
1145,1.21781e-05,3.01614e-07,                 1
1146,1.21626e-05,3.01231e-07,                 1
1147,1.21121e-05,2.9998e-07,                 1
1148,1.20686e-05,2.98902e-07,                 1
1149,1.20173e-05,2.97633e-07,                 1
1150,1.19108e-05,2.94994e-07,                 1
1151,1.18845e-05,2.94344e-07,                 1
1152,1.18687e-05,2.93953e-07,                 1
1153,1.18674e-05,2.93921e-07,                 1
1154,1.18093e-05,2.92482e-07,                 1
1155,1.17236e-05,2.90358e-07,                 1
1156,1.16887e-05,2.89494e-07,                 1
1157,1.15763e-05,2.8671e-07,                 1
1158,1.1571e-05,2.86579e-07,                 1
1159,1.15341e-05,2.85665e-07,                 1
1160,1.14839e-05,2.84422e-07,                 1
1161,1.14426e-05,2.834e-07,                 1
1162,1.14402e-05,2.8334e-07,                 1
1163,1.1393e-05,2.8217e-07,                 1
1164,1.13557e-05,2.81246e-07,                 1
1165,1.12824e-05,2.79432e-07,                 1
1166,1.12509e-05,2.78652e-07,                 1
1167,1.1233e-05,2.78207e-07,                 1
1168,1.11801e-05,2.76898e-07,                 1
1169,1.10908e-05,2.74685e-07,                 1
1170,1.10848e-05,2.74538e-07,                 1
1171,1.10283e-05,2.73138e-07,                 1
1172,1.09998e-05,2.72433e-07,                 1
1173,1.09602e-05,2.71451e-07,                 1
1174,1.08989e-05,2.69932e-07,                 1
1175,1.08931e-05,2.6979e-07,                 1
1176,1.08511e-05,2.6875e-07,                 1
1177,1.08141e-05,2.67833e-07,                 1
1178,1.07882e-05,2.67192e-07,                 1
1179,1.06902e-05,2.64765e-07,                 1
1180,1.06703e-05,2.64271e-07,                 1
1181,1.06404e-05,2.63532e-07,                 1
1182,1.05607e-05,2.61557e-07,                 1
1183,1.05514e-05,2.61326e-07,                 1
1184,1.05129e-05,2.60372e-07,                 1
1185,1.04542e-05,2.58919e-07,                 1
1186,1.04017e-05,2.5762e-07,                 1
1187,1.0388e-05,2.57278e-07,                 1
1188,1.03633e-05,2.56669e-07,                 1
1189,1.0283e-05,2.54678e-07,                 1
1190,1.02622e-05,2.54165e-07,                 1
1191,1.02089e-05,2.52844e-07,                 1
1192,1.01737e-05,2.51972e-07,                 1
1193,1.01632e-05,2.51712e-07,                 1
1194,1.01035e-05,2.50233e-07,                 1
1195,1.00613e-05,2.49189e-07,                 1
1196,1.00334e-05,2.48498e-07,                 1
1197,9.99075e-06,2.47441e-07,                 1
1198,9.9804e-06,2.47185e-07,                 1
1199,9.89507e-06,2.45071e-07,                 1
