# index, s_values, normalised s_values, cumulative energy 
436,0.0101984,0.000268264,      0.9999976479
437,0.0101003,0.000265686,      0.9999976731
438,0.0100211,0.000263603,      0.9999976978
439,0.0100154,0.000263452,      0.9999977226
440,0.00993326,0.000261291,       0.999997747
441,0.00987324,0.000259712,       0.999997771
442,0.00984282,0.000258912,      0.9999977949
443,0.00978929,0.000257504,      0.9999978186
444,0.00974409,0.000256315,       0.999997842
445,0.0096698,0.000254361,      0.9999978651
446,0.00962849,0.000253274,       0.999997888
447,0.00956857,0.000251698,      0.9999979106
448,0.00948025,0.000249375,      0.9999979328
449,0.00942164,0.000247833,      0.9999979547
450,0.00938221,0.000246796,      0.9999979764
451,0.0093381,0.000245636,      0.9999979979
452,0.00931849,0.00024512,      0.9999980194
453,0.00923992,0.000243053,      0.9999980405
454,0.00920312,0.000242085,      0.9999980614
455,0.00919866,0.000241968,      0.9999980822
456,0.00904598,0.000237951,      0.9999981024
457,0.00896957,0.000235942,      0.9999981223
458,0.00895791,0.000235635,      0.9999981421
459,0.00892705,0.000234823,      0.9999981618
460,0.00885786,0.000233003,      0.9999981812
461,0.00878881,0.000231187,      0.9999982002
462,0.00877716,0.00023088,      0.9999982192
463,0.00871138,0.00022915,       0.999998238
464,0.00868229,0.000228385,      0.9999982566
465,0.00864347,0.000227364,       0.999998275
466,0.00855003,0.000224906,      0.9999982931
467,0.0085336,0.000224473,       0.999998311
468,0.00852317,0.000224199,       0.999998329
469,0.00846255,0.000222605,      0.9999983467
470,0.00841736,0.000221416,      0.9999983641
471,0.00832578,0.000219007,      0.9999983813
472,0.00828656,0.000217975,      0.9999983982
473,0.00826603,0.000217435,      0.9999984151
474,0.00819121,0.000215467,      0.9999984316
475,0.00815399,0.000214488,       0.999998448
476,0.00811939,0.000213578,      0.9999984643
477,0.00802914,0.000211204,      0.9999984802
478,0.00799188,0.000210224,       0.999998496
479,0.00793125,0.000208629,      0.9999985115
480,0.00791285,0.000208145,       0.999998527
481,0.0078364,0.000206134,      0.9999985421
482,0.00778339,0.000204739,      0.9999985571
483,0.00773128,0.000203369,      0.9999985718
484,0.00770889,0.00020278,      0.9999985865
485,0.0076736,0.000201851,      0.9999986011
486,0.00762727,0.000200633,      0.9999986154
487,0.00753358,0.000198168,      0.9999986294
488,0.00752876,0.000198042,      0.9999986434
489,0.00747618,0.000196658,      0.9999986572
490,0.00744169,0.000195751,      0.9999986709
491,0.00740414,0.000194763,      0.9999986844
492,0.00738226,0.000194188,      0.9999986979
493,0.00732006,0.000192552,      0.9999987111
494,0.00727256,0.000191302,      0.9999987241
495,0.00721803,0.000189868,       0.999998737
496,0.00716773,0.000188545,      0.9999987497
497,0.00714301,0.000187895,      0.9999987623
498,0.00710439,0.000186879,      0.9999987747
499,0.00704815,0.000185399,       0.999998787
500,0.00702326,0.000184744,      0.9999987992
501,0.00699722,0.000184059,      0.9999988113
502,0.00697945,0.000183592,      0.9999988233
503,0.00692053,0.000182042,      0.9999988351
504,0.0068827,0.000181047,      0.9999988468
505,0.00684534,0.000180064,      0.9999988584
506,0.00683892,0.000179895,      0.9999988699
507,0.00677286,0.000178158,      0.9999988812
508,0.00674882,0.000177525,      0.9999988925
509,0.00672478,0.000176893,      0.9999989036
510,0.00667721,0.000175642,      0.9999989147
511,0.00664878,0.000174894,      0.9999989256
512,0.00663187,0.000174449,      0.9999989364
513,0.00657219,0.000172879,      0.9999989471
514,0.0065564,0.000172464,      0.9999989577
515,0.00650451,0.000171099,      0.9999989681
516,0.00648316,0.000170537,      0.9999989785
517,0.00642263,0.000168945,      0.9999989887
518,0.00638339,0.000167913,      0.9999989988
519,0.00634874,0.000167002,      0.9999990087
520,0.00633696,0.000166692,      0.9999990186
521,0.00625229,0.000164464,      0.9999990283
522,0.00622738,0.000163809,      0.9999990378
523,0.00619331,0.000162913,      0.9999990473
524,0.00616996,0.000162299,      0.9999990567
525,0.00612543,0.000161127,       0.999999066
526,0.00608216,0.000159989,      0.9999990751
527,0.00607525,0.000159807,      0.9999990842
528,0.00600507,0.000157961,      0.9999990931
529,0.00599401,0.00015767,       0.999999102
530,0.00597313,0.000157121,      0.9999991108
531,0.00594529,0.000156389,      0.9999991195
532,0.00588225,0.000154731,      0.9999991281
533,0.00586576,0.000154297,      0.9999991365
534,0.00584438,0.000153735,       0.999999145
535,0.00583149,0.000153395,      0.9999991534
536,0.00577831,0.000151997,      0.9999991616
537,0.00574953,0.00015124,      0.9999991698
538,0.00572703,0.000150648,      0.9999991779
539,0.00568045,0.000149422,      0.9999991858
540,0.00564959,0.00014861,      0.9999991937
541,0.00563034,0.000148104,      0.9999992015
542,0.00559641,0.000147212,      0.9999992093
543,0.00554966,0.000145982,      0.9999992169
544,0.00551963,0.000145192,      0.9999992244
545,0.00550057,0.000144691,      0.9999992319
546,0.00548862,0.000144376,      0.9999992393
547,0.00545643,0.00014353,      0.9999992466
548,0.00544822,0.000143313,       0.999999254
549,0.00543739,0.000143029,      0.9999992613
550,0.00535817,0.000140945,      0.9999992684
551,0.0053329,0.00014028,      0.9999992754
552,0.00532405,0.000140047,      0.9999992824
553,0.00530319,0.000139499,      0.9999992893
554,0.00527524,0.000138763,      0.9999992962
555,0.00522847,0.000137533,      0.9999993029
556,0.00521555,0.000137193,      0.9999993097
557,0.00520091,0.000136808,      0.9999993163
558,0.00518965,0.000136512,       0.999999323
559,0.00517334,0.000136083,      0.9999993296
560,0.00512263,0.000134749,      0.9999993361
561,0.00509962,0.000134144,      0.9999993425
562,0.0050567,0.000133015,      0.9999993488
563,0.00505202,0.000132892,      0.9999993551
564,0.00500922,0.000131766,      0.9999993613
565,0.00497298,0.000130812,      0.9999993674
566,0.00495497,0.000130339,      0.9999993735
567,0.00492206,0.000129473,      0.9999993794
568,0.00489927,0.000128874,      0.9999993854
569,0.00485556,0.000127724,      0.9999993912
570,0.00485247,0.000127643,       0.999999397
571,0.00482078,0.000126809,      0.9999994027
572,0.00479831,0.000126218,      0.9999994084
573,0.00477471,0.000125597,       0.999999414
574,0.00472958,0.00012441,      0.9999994196
575,0.00471799,0.000124105,      0.9999994251
576,0.00470029,0.000123639,      0.9999994305
577,0.00469158,0.00012341,      0.9999994359
578,0.00467226,0.000122902,      0.9999994413
579,0.00462498,0.000121658,      0.9999994466
580,0.00460303,0.000121081,      0.9999994518
581,0.00458281,0.000120549,       0.999999457
582,0.00457349,0.000120304,      0.9999994622
583,0.00454177,0.00011947,      0.9999994673
584,0.00448921,0.000118087,      0.9999994723
585,0.00447915,0.000117822,      0.9999994772
586,0.00445182,0.000117104,      0.9999994821
587,0.00443856,0.000116755,       0.999999487
588,0.00441575,0.000116155,      0.9999994918
589,0.00439464,0.000115599,      0.9999994965
590,0.00437797,0.000115161,      0.9999995013
591,0.00436917,0.000114929,       0.999999506
592,0.00432867,0.000113864,      0.9999995106
593,0.00431734,0.000113566,      0.9999995152
594,0.00430096,0.000113135,      0.9999995198
595,0.00428777,0.000112788,      0.9999995243
596,0.00426632,0.000112224,      0.9999995288
597,0.00423943,0.000111517,      0.9999995332
598,0.00420931,0.000110724,      0.9999995376
599,0.0041884,0.000110174,      0.9999995419
600,0.00417365,0.000109786,      0.9999995462
601,0.00415401,0.00010927,      0.9999995505
602,0.00414047,0.000108914,      0.9999995547
603,0.00411341,0.000108202,      0.9999995589
604,0.00409325,0.000107672,      0.9999995631
605,0.00407728,0.000107251,      0.9999995672
606,0.00405465,0.000106656,      0.9999995712
607,0.00404209,0.000106326,      0.9999995752
608,0.00401053,0.000105495,      0.9999995792
609,0.00399409,0.000105063,      0.9999995832
610,0.00396783,0.000104372,       0.999999587
611,0.00396344,0.000104257,      0.9999995909
612,0.00394377,0.00010374,      0.9999995948
613,0.00392116,0.000103145,      0.9999995986
614,0.00389259,0.000102393,      0.9999996023
615,0.00388051,0.000102076,       0.999999606
616,0.00386474,0.000101661,      0.9999996097
617,0.00385977,0.00010153,      0.9999996134
618,0.00382732,0.000100676,       0.999999617
619,0.00380191,0.000100008,      0.9999996206
620,0.00379868,9.9923e-05,      0.9999996241
621,0.0037593,9.88872e-05,      0.9999996276
622,0.00374441,9.84955e-05,      0.9999996311
623,0.00373191,9.81665e-05,      0.9999996345
624,0.00370406,9.7434e-05,      0.9999996379
625,0.00369456,9.71842e-05,      0.9999996413
626,0.00368619,9.6964e-05,      0.9999996446
627,0.00364828,9.59668e-05,      0.9999996479
628,0.00363473,9.56102e-05,      0.9999996512
629,0.0036005,9.47099e-05,      0.9999996544
630,0.0035869,9.43522e-05,      0.9999996575
631,0.00356928,9.38887e-05,      0.9999996607
632,0.00355159,9.34233e-05,      0.9999996638
633,0.00354173,9.3164e-05,      0.9999996669
634,0.00352441,9.27085e-05,        0.99999967
635,0.00351252,9.23957e-05,       0.999999673
636,0.00350161,9.21086e-05,       0.999999676
637,0.00348858,9.1766e-05,       0.999999679
638,0.00348269,9.16111e-05,       0.999999682
639,0.00348146,9.15786e-05,       0.999999685
640,0.00345336,9.08395e-05,       0.999999688
641,0.00343136,9.02606e-05,      0.9999996909
642,0.00341495,8.9829e-05,      0.9999996938
