# index, s_values, normalised s_values, cumulative energy 
162,0.0914842,0.000541147,      0.9999870942
163,0.0911072,0.000538917,      0.9999873486
164,0.090018,0.000532474,       0.999987597
165,0.0884445,0.000523167,      0.9999878368
166,0.0878087,0.000519405,      0.9999880732
167,0.0873796,0.000516867,      0.9999883072
168,0.0866384,0.000512483,      0.9999885373
169,0.0855434,0.000506006,      0.9999887616
170,0.0847738,0.000501454,      0.9999889819
171,0.0839759,0.000496734,      0.9999891981
172,0.082927,0.000490529,      0.9999894089
173,0.0806183,0.000476873,      0.9999896081
174,0.0795127,0.000470333,      0.9999898019
175,0.0788073,0.000466161,      0.9999899923
176,0.0771984,0.000456644,       0.999990175
177,0.0766875,0.000453622,      0.9999903553
178,0.0760046,0.000449582,      0.9999905323
179,0.074615,0.000441362,       0.999990703
180,0.0736357,0.00043557,      0.9999908692
181,0.0731806,0.000432878,      0.9999910334
182,0.072343,0.000427923,      0.9999911938
183,0.0721934,0.000427038,      0.9999913536
184,0.0705669,0.000417417,      0.9999915062
185,0.0699517,0.000413778,      0.9999916562
186,0.0690067,0.000408188,      0.9999918022
187,0.0683024,0.000404022,      0.9999919452
188,0.0679441,0.000401902,      0.9999920867
189,0.0674274,0.000398846,      0.9999922261
190,0.0670541,0.000396638,      0.9999923639
191,0.065891,0.000389758,       0.999992497
192,0.0655537,0.000387763,      0.9999926287
193,0.0642152,0.000379846,      0.9999927551
194,0.0635186,0.000375725,      0.9999928788
195,0.0632246,0.000373986,      0.9999930013
196,0.0625216,0.000369828,      0.9999931211
197,0.0617905,0.000365503,      0.9999932382
198,0.0609271,0.000360396,       0.999993352
199,0.0607003,0.000359054,      0.9999934649
200,0.0600327,0.000355105,      0.9999935754
201,0.0594104,0.000351424,      0.9999936836
202,0.0580913,0.000343622,       0.999993787
203,0.0578205,0.00034202,      0.9999938895
204,0.0575196,0.00034024,      0.9999939909
205,0.0570701,0.000337581,      0.9999940908
206,0.0566514,0.000335104,      0.9999941892
207,0.0554525,0.000328012,      0.9999942834
208,0.0547307,0.000323743,      0.9999943752
209,0.0542132,0.000320682,      0.9999944653
210,0.0540796,0.000319891,       0.999994555
211,0.0533751,0.000315724,      0.9999946423
212,0.0525958,0.000311115,      0.9999947271
213,0.0522297,0.000308949,      0.9999948107
214,0.0519994,0.000307587,      0.9999948936
215,0.0516712,0.000305645,      0.9999949755
216,0.0509885,0.000301607,      0.9999950552
217,0.0502344,0.000297146,      0.9999951325
218,0.0496832,0.000293886,      0.9999952082
219,0.049297,0.000291601,      0.9999952827
220,0.0488836,0.000289156,      0.9999953559
221,0.0481961,0.00028509,      0.9999954271
222,0.0479193,0.000283452,      0.9999954975
223,0.0471574,0.000278945,      0.9999955657
224,0.0466139,0.00027573,      0.9999956323
225,0.0465357,0.000275267,      0.9999956987
226,0.0461444,0.000272953,       0.999995764
227,0.0456929,0.000270282,       0.999995828
228,0.0453411,0.000268201,       0.999995891
229,0.0445224,0.000263359,      0.9999959517
230,0.0442931,0.000262002,      0.9999960119
231,0.0438502,0.000259382,      0.9999960708
232,0.0435166,0.000257409,      0.9999961289
233,0.0432075,0.000255581,      0.9999961861
234,0.0429247,0.000253908,      0.9999962426
235,0.042223,0.000249757,      0.9999962972
236,0.0420106,0.000248501,      0.9999963513
237,0.0414867,0.000245402,      0.9999964041
238,0.0414007,0.000244893,      0.9999964566
239,0.0412087,0.000243758,      0.9999965087
240,0.0407372,0.000240969,      0.9999965596
241,0.0403308,0.000238564,      0.9999966094
242,0.0402017,0.000237801,       0.999996659
243,0.0399323,0.000236207,      0.9999967078
244,0.0396392,0.000234474,       0.999996756
245,0.0390442,0.000230954,      0.9999968027
246,0.0386808,0.000228805,      0.9999968486
247,0.0385322,0.000227926,      0.9999968941
248,0.0382734,0.000226395,       0.999996939
249,0.0380689,0.000225185,      0.9999969834
250,0.037914,0.000224269,      0.9999970275
251,0.0375057,0.000221854,      0.9999970706
252,0.0370787,0.000219328,      0.9999971128
253,0.0369627,0.000218642,      0.9999971546
254,0.0364842,0.000215811,      0.9999971955
255,0.0360083,0.000212996,      0.9999972352
256,0.0358004,0.000211767,      0.9999972745
257,0.0354632,0.000209772,       0.999997313
258,0.0351604,0.000207981,      0.9999973509
259,0.0351427,0.000207876,      0.9999973888
260,0.0348325,0.000206041,       0.999997426
261,0.0347558,0.000205587,       0.999997463
262,0.034365,0.000203276,      0.9999974992
263,0.0342826,0.000202789,      0.9999975352
264,0.0335916,0.000198701,      0.9999975698
265,0.0331718,0.000196218,      0.9999976036
266,0.032951,0.000194912,      0.9999976368
267,0.0327016,0.000193436,      0.9999976696
268,0.0325953,0.000192808,      0.9999977022
269,0.0324815,0.000192134,      0.9999977345
270,0.0320232,0.000189424,       0.999997766
271,0.0319081,0.000188743,      0.9999977972
272,0.0314299,0.000185914,      0.9999978275
273,0.0313439,0.000185405,      0.9999978576
274,0.0312204,0.000184675,      0.9999978875
275,0.0309824,0.000183267,      0.9999979169
276,0.0309173,0.000182882,      0.9999979462
277,0.0304218,0.000179951,      0.9999979746
278,0.0302742,0.000179078,      0.9999980026
279,0.0301065,0.000178086,      0.9999980304
280,0.0300842,0.000177954,      0.9999980582
281,0.0296294,0.000175263,      0.9999980851
282,0.0294433,0.000174163,      0.9999981117
283,0.0292422,0.000172973,      0.9999981379
284,0.0289185,0.000171059,      0.9999981635
285,0.0285483,0.000168869,      0.9999981885
286,0.0282357,0.00016702,      0.9999982129
287,0.0280233,0.000165763,       0.999998237
288,0.0277324,0.000164042,      0.9999982606
289,0.0276837,0.000163754,      0.9999982841
290,0.0275375,0.00016289,      0.9999983073
291,0.0272438,0.000161152,      0.9999983301
292,0.0271082,0.00016035,      0.9999983526
293,0.0268167,0.000158626,      0.9999983746
294,0.0266263,0.0001575,      0.9999983964
295,0.0262335,0.000155176,      0.9999984175
296,0.0260279,0.00015396,      0.9999984382
297,0.025804,0.000152636,      0.9999984586
298,0.0257654,0.000152407,       0.999998479
299,0.0256275,0.000151592,      0.9999984991
300,0.0255137,0.000150919,      0.9999985191
301,0.0252346,0.000149267,      0.9999985386
302,0.0251516,0.000148776,       0.999998558
303,0.0245547,0.000145246,      0.9999985765
304,0.0245165,0.00014502,      0.9999985949
305,0.0242814,0.000143629,       0.999998613
306,0.0242327,0.000143341,       0.999998631
307,0.0240709,0.000142384,      0.9999986487
308,0.0238381,0.000141007,      0.9999986662
309,0.0237309,0.000140373,      0.9999986834
310,0.0234871,0.000138931,      0.9999987003
311,0.0234428,0.000138668,      0.9999987172
