2.412792176200026173e+00,2.422998784560688623e+00,2.434756187031958063e+00,2.447385319739116216e+00,2.458851394712953553e+00,2.468208440882337928e+00,2.475698227705154686e+00,2.481968463736024866e+00,2.487078736704215309e+00,2.490438770864726870e+00,2.491630394008201410e+00,2.491507455406703375e+00,2.490636354126197549e+00,2.489088809961753412e+00,2.487171512601864531e+00,2.484581638426771377e+00,2.480390179440099097e+00,2.473561651879164103e+00,2.466371648574319231e+00,2.463984798656750019e+00,2.469511761738697242e+00,2.477744257954563878e+00,2.480589177258246902e+00,2.477960823427307169e+00,2.476333391412135043e+00,2.477469834487286526e+00,2.476195360239530352e+00,2.470952030915495534e+00,2.467621900412215297e+00,2.471114618733763368e+00,2.479641732304628032e+00,2.485151768372947600e+00,2.484671300147824446e+00,2.482379151265927231e+00,2.481314257225011755e+00,2.481444590460254673e+00,2.479832254011351544e+00,2.474471745953429558e+00,2.469637984585492330e+00,2.470967759349200321e+00,2.478187456123773114e+00,2.483675366558252495e+00,2.483236734138493773e+00,2.480443943030744780e+00,2.479335481136603292e+00,2.479525542221322265e+00,2.476687198222708997e+00,2.470766464232570847e+00,2.467840653279725682e+00,2.472567608470001232e+00,2.481086474123761487e+00,2.485054568226167770e+00,2.483253545657741146e+00,2.480654592712526529e+00,2.480126554062293209e+00,2.480151796984493284e+00,2.476436581021280503e+00,2.470251145519760883e+00,2.468209693888587353e+00,2.474014651561918576e+00,2.482309484829687829e+00,2.485001438887400660e+00,2.482430489879863256e+00,2.479977012791026336e+00,2.479874768907783356e+00,2.479682379499953626e+00,2.475329791648070099e+00,2.469253736212178918e+00,2.468247576160637280e+00,2.475022282816117247e+00,2.483068785634206410e+00,2.484911469443540355e+00,2.482177789205811447e+00,2.480144585365225751e+00,2.480365348993787578e+00,2.479992029524285879e+00,2.475410747186722382e+00,2.469585607499586555e+00,2.469243863741347855e+00,2.476214087101204164e+00,2.483482459218849581e+00,2.484472436907061432e+00,2.481304907012906291e+00,2.479311264370806178e+00,2.479638235240959165e+00,2.478462569779917413e+00,2.472905172866703083e+00,2.467566198267658439e+00,2.468974568691470139e+00,2.477432705155000026e+00,2.484380528703881374e+00,2.484471931683164492e+00,2.481588704337254203e+00,2.480196851834263860e+00,2.480710469367301219e+00,2.479671995959097597e+00,2.474431496662298002e+00,2.469132939622431078e+00,2.470165635686297101e+00,2.477776747998472917e+00,2.484074315546555667e+00,2.483851873848128999e+00,2.480528145315939348e+00,2.479049191229347304e+00,2.479538083765823409e+00,2.477374279352341890e+00,2.471240553872578349e+00,2.466959862680831339e+00,2.470312703687985945e+00,2.479398568118339252e+00,2.484980815831931533e+00,2.483936090371252181e+00,2.481181725891238532e+00,2.480282513352725537e+00,2.480863537650581208e+00,2.478978907872603443e+00,2.473165180227677507e+00,2.468712328505102249e+00,2.471327300067830190e+00,2.479405918439835599e+00,2.484525496972794123e+00,2.483185755701804442e+00,2.479957340633543339e+00,2.479015917103466471e+00,2.479414167297216309e+00,2.476243156784806665e+00,2.469874128138972225e+00,2.466858349253217231e+00,2.471939603999176338e+00,2.481076898534925856e+00,2.485205917635581851e+00,2.483329986370973685e+00,2.480813137454265238e+00,2.480367952292536593e+00,2.480822964587859225e+00,2.478047373567421552e+00,2.471927659129211641e+00,2.468585161140591122e+00,2.472751243741329930e+00,2.480912832687129921e+00,2.484704857445160009e+00,2.482479469081464885e+00,2.479537359900070292e+00,2.479104026388555759e+00,2.479156418168730447e+00,2.475027156218108981e+00,2.468734717319943428e+00,2.467188328955129961e+00,2.473785013262959964e+00,2.482515937539012896e+00,2.485155775332299921e+00,2.482726231582738308e+00,2.480552715402528641e+00,2.480512232434689324e+00,2.480642128006020020e+00,2.476980448324620721e+00,2.470836408741832635e+00,2.468803974627141073e+00,2.474358526837975525e+00,2.482221421681393814e+00,2.484609276798466659e+00,2.481745835492950025e+00,2.479223865834076168e+00,2.479230967397519247e+00,2.478704860034041335e+00,2.473733902384256389e+00,2.467857566741536779e+00,2.467930616180048720e+00,2.475735094865815888e+00,2.483655829041195418e+00,2.484865960604096813e+00,2.482126374800201152e+00,2.480374348962911313e+00,2.480671908239885148e+00,2.480277968062181149e+00,2.475748462126095450e+00,2.469882535907154342e+00,2.469366814041004776e+00,2.476118508458449607e+00,2.483306165956077560e+00,2.484277183450662285e+00,2.481039316539999540e+00,2.479033074766365807e+00,2.479362181784203312e+00,2.478042497141901279e+00,2.472370178822019149e+00,2.467211650508899901e+00,2.469005364154740256e+00,2.477681835162295787e+00,2.484476581854721200e+00,2.484413294060704658e+00,2.481586865448569323e+00,2.480281087353560565e+00,2.480802601872909907e+00,2.479702147617726116e+00,2.474414097927557954e+00,2.469141640453730524e+00,2.470239396953119559e+00,2.477866133109630553e+00,2.484085578913735493e+00,2.483785279549826086e+00,2.480457221373258747e+00,2.479002700052892472e+00,2.479472093817506995e+00,2.477212174075014151e+00,2.471046459942737084e+00,2.466881533864275777e+00,2.470414035662385821e+00,2.479537555115934655e+00,2.484996812333834626e+00,2.483872812475143466e+00,2.481145860097652811e+00,2.480294272569683489e+00,2.480872712463345842e+00,2.478909669049516040e+00,2.473061107012197724e+00,2.468702082929595587e+00,2.471458787327886153e+00,2.479555003080507802e+00,2.484553104777926791e+00,2.483120192624693079e+00,2.479911751368184980e+00,2.479017880305490529e+00,2.479391998453431167e+00,2.476127890824261879e+00,2.469754216570113403e+00,2.466870736751477722e+00,2.472106482781559311e+00,2.481223375732112046e+00,2.485209687799460720e+00,2.483272089856733533e+00,2.480784986862836661e+00,2.480380772394215505e+00,2.480811334071521657e+00,2.477948432294442949e+00,2.471815875290502174e+00,2.468595398065565938e+00,2.472906133789086969e+00,2.481053421558540695e+00,2.484708844597303568e+00,2.482409942159804483e+00,2.479504324525264813e+00,2.479117892797897849e+00,2.479124202135516430e+00,2.474909156825456868e+00,2.468645748980071719e+00,2.467253754771557617e+00,2.473979980364048537e+00,2.482643980585675259e+00,2.485135319352071104e+00,2.482663173936590084e+00,2.480530351427215674e+00,2.480529948276967378e+00,2.480616019015159601e+00,2.476862121798971472e+00,2.470732671380272194e+00,2.468850908521169174e+00,2.474540868235121316e+00,2.482349708796668164e+00,2.484587829343346321e+00,2.481672702106811013e+00,2.479200998227127695e+00,2.479247099913435282e+00,2.478646898785446862e+00,2.473593704336303212e+00,2.467777196671016693e+00,2.468025514340919102e+00,2.475938019705672843e+00,2.483755499102641373e+00,2.484825541276061589e+00,2.482067773865265004e+00,2.480361110222878196e+00,2.480686796255555659e+00,2.480227033325302699e+00,2.475613185104760028e+00,2.469794461575001154e+00,2.469442402893192945e+00,2.476301132333167843e+00,2.483400916937379854e+00,2.484231897652183552e+00,2.480971846257865820e+00,2.479021733958942875e+00,2.479375549531836587e+00,2.477964189076307999e+00,2.472230230750182667e+00,2.467162695496879721e+00,2.469137540331221015e+00,2.477881095948331946e+00,2.484544775952427287e+00,2.484360202322855482e+00,2.481536052527327563e+00,2.480277814055117602e+00,2.480814494061888364e+00,2.479630565198475356e+00,2.474273879700195078e+00,2.469082007430624337e+00,2.470349849391451968e+00,2.478044408005950050e+00,2.484148441018709352e+00,2.483723630625461531e+00,2.480397554160616469e+00,2.478999926088703010e+00,2.479471476042212963e+00,2.477110458791156322e+00,2.470909395428881439e+00,2.466862129580436935e+00,2.470571624591123783e+00,2.479716405184478223e+00,2.485031696376140076e+00,2.483812310899823128e+00,2.481102955657481957e+00,2.480297708313604410e+00,2.480871870082045128e+00,2.478820533760230926e+00,2.472931022731776451e+00,2.468675409569201840e+00,2.471592316567600367e+00,2.479712057315638152e+00,2.484581435161504537e+00,2.483049827353140060e+00,2.479864073277936232e+00,2.479024033323276921e+00,2.479373248950762498e+00,2.476010206668864733e+00,2.469632823251689313e+00,2.466889609772361602e+00,2.472286164731388514e+00,2.481377539800225573e+00,2.485214020255149148e+00,2.483210438878649118e+00,2.480753803813809277e+00,2.480393195210458313e+00,2.480799964011975778e+00,2.477849840802285986e+00,2.471706302084877738e+00,2.468609531809769830e+00,2.473063353013156274e+00,2.481192442306933810e+00,2.484707807428387039e+00,2.482334972106479576e+00,2.479467650626277386e+00,2.479129742570472583e+00,2.479086883781727035e+00,2.474783865676411843e+00,2.468553040484572136e+00,2.467320735693373734e+00,2.474178542091911126e+00,2.482771664662293709e+00,2.485112883834702746e+00,2.482600128657739713e+00,2.480508773929780197e+00,2.480547674854173490e+00,2.480587724992187493e+00,2.476741982838945866e+00,2.470629800323770553e+00,2.468899980222623469e+00,2.474722723010219561e+00,2.482473383385219279e+00,2.484561675411661952e+00,2.481597500798830236e+00,2.479176852599382475e+00,2.479261501978124116e+00,2.478585548843073472e+00,2.473453062072177744e+00,2.467700678134073122e+00,2.468124257511807418e+00,2.476140377634020506e+00,2.483851341166201543e+00,2.484783517790903229e+00,2.482009356606657668e+00,2.480347856140419527e+00,2.480701007878924447e+00,2.480174661180061690e+00,2.475478907075493673e+00,2.469710151329594261e+00,2.469520874285290546e+00,2.476481785479529130e+00,2.483490833259579311e+00,2.484184631678509447e+00,2.480905539460244835e+00,2.479011946578869363e+00,2.479388615854963174e+00,2.477885008090189967e+00,2.472093355194252773e+00,2.467120173942257910e+00,2.469275012927115487e+00,2.478079483170259500e+00,2.484609803468927236e+00,2.484306553059800748e+00,2.481486903166077784e+00,2.480276533995139587e+00,2.480826949350971145e+00,2.479557355082810499e+00,2.474134053417476053e+00,2.469026955878611762e+00,2.470466573630239360e+00,2.478224159926973869e+00,2.484208795202513809e+00,2.483660052738706714e+00,2.480338769258418452e+00,2.478999147385341217e+00,2.479470240923948854e+00,2.477005657815091411e+00,2.470772089476209299e+00,2.466847113745097353e+00,2.470735103802976784e+00,2.479896322033383171e+00,2.485064076432900837e+00,2.483751175799350897e+00,2.481061412480291661e+00,2.480303492576485969e+00,2.480870747623643791e+00,2.478729017424836645e+00,2.472800582506881284e+00,2.468651973995574345e+00,2.471730680307564931e+00,2.479870164220229434e+00,2.484607297651100666e+00,2.482978306731414175e+00,2.479817573522767660e+00,2.479031694384608464e+00,2.479352897466364336e+00,2.475890195599023347e+00,2.469511507086727953e+00,2.466911968219684059e+00,2.472469351427625472e+00,2.481530742634459052e+00,2.485215417743428024e+00,2.483147929550521660e+00,2.480723646700013330e+00,2.480407004799109583e+00,2.480786383592950450e+00,2.477746193582331724e+00,2.471593650561044075e+00,2.468624876773804377e+00,2.473224138486695978e+00,2.481332067241670103e+00,2.484704635911008097e+00,2.482259296018973327e+00,2.479431912357839440e+00,2.479141823565009339e+00,2.479046043332175486e+00,2.474654023004930092e+00,2.468457764086803063e+00,2.467388235885706660e+00,2.474377506806480831e+00,2.482896572526963386e+00,2.485087192052051197e+00,2.482536079849569255e+00,2.480487078204391960e+00,2.480564024545812707e+00,2.480555248030779314e+00,2.476617816131368333e+00,2.470526262356511182e+00,2.468950497695638013e+00,2.474904432802379706e+00,2.482593753583055562e+00,2.484532517766978366e+00,2.481522274038094000e+00,2.479153392105382991e+00,2.479274922362956435e+00,2.478521060934007370e+00,2.473310771328419921e+00,2.467624645674081130e+00,2.468225470460660542e+00,2.476342521113010342e+00,2.483943899548811896e+00,2.484738942458385225e+00,2.481950719533446037e+00,2.480335054561647379e+00,2.480714661380465369e+00,2.480119125659212997e+00,2.475341799328097725e+00,2.469627433545909412e+00,2.469603831582159348e+00,2.476664455600355197e+00,2.483578874909225132e+00,2.484135150720735208e+00,2.480839311657527801e+00,2.479002359226072816e+00,2.479399693372276392e+00,2.477802253602795268e+00,2.471953992730993033e+00,2.467076841250215313e+00,2.469412776808047827e+00,2.478275259739044500e+00,2.484670832687028152e+00,2.484251285691736477e+00,2.481438171797412107e+00,2.480275523701833240e+00,2.480837288664537343e+00,2.479480246511253316e+00,2.473991836601864946e+00,2.468972891487518861e+00,2.470586084866532417e+00,2.478403650336614028e+00,2.484265992706136128e+00,2.483594106880497421e+00,2.480279493718707595e+00,2.478998409676532955e+00,2.479466757185052384e+00,2.476898589084310043e+00,2.470635253233485873e+00,2.466835858845097373e+00,2.470902950843982815e+00,2.480075390068094521e+00,2.485093175027000001e+00,2.483688046491077994e+00,2.481019287359206515e+00,2.480309170670385033e+00,2.480867395473992598e+00,2.478633261939089838e+00,2.472667722669565915e+00,2.468630949911954975e+00,2.471873931405501157e+00,2.480029537222679714e+00,2.484630845206173166e+00,2.482904878023361128e+00,2.479771321044905275e+00,2.479040179382247633e+00,2.479330480281140670e+00,2.475767334569570988e+00,2.469390304790091140e+00,2.466938822050873448e+00,2.472657070865172280e+00,2.481683183921332692e+00,2.485213769808806816e+00,2.483084240562295264e+00,2.480693932795313916e+00,2.480421160270287473e+00,2.480770640992575604e+00,2.477638331023961804e+00,2.471479200220734196e+00,2.468643502194171724e+00,2.473389663865987576e+00,2.481472129585298614e+00,2.484699405360963453e+00,2.482183399863379325e+00,2.479397822694815900e+00,2.479155220340425014e+00,2.479002871016454446e+00,2.474521423798912600e+00,2.468363493971401201e+00,2.467459935759799716e+00,2.474579333270450210e+00,2.483019794399884628e+00,2.485060462183835917e+00,2.482474007156014295e+00,2.480468133977089984e+00,2.480581559341344278e+00,2.480520970192933383e+00,2.476492173561933186e+00,2.470424569748276955e+00,2.469004110683940656e+00,2.475086305406499321e+00,2.482710708858723692e+00,2.484501443259239384e+00,2.481448668741011332e+00,2.479132394342017598e+00,2.479289264722191355e+00,2.478455376383889686e+00,2.473169777237989919e+00,2.467553668273447798e+00,2.468331288868630846e+00,2.476544107433231279e+00,2.484032922751797656e+00,2.484694153081672852e+00,2.481894505905380743e+00,2.480324549032962178e+00,2.480729083452991368e+00,2.480062629816054631e+00,2.475205485105204328e+00,2.469548575541699265e+00,2.469690426146641027e+00,2.476846296357875676e+00,2.483663573490187737e+00,2.484084713228901453e+00,2.480775345562835632e+00,2.478995375735264073e+00,2.479411181499368233e+00,2.477719209536058287e+00,2.471817980012184446e+00,2.467040531944057591e+00,2.469556156914058942e+00,2.478470208060230995e+00,2.484728917853737951e+00,2.484195651447935749e+00,2.481390978088658716e+00,2.480276388975901636e+00,2.480848406603915812e+00,2.479402621188607547e+00,2.473851967403809304e+00,2.468925538002933351e+00,2.470712553486166474e+00,2.478584341402533919e+00,2.484320781883083029e+00,2.483526700432201917e+00,2.480221555868049155e+00,2.478999246392875833e+00,2.479461764456576400e+00,2.476788606115627456e+00,2.470499199626482678e+00,2.466829678459499853e+00,2.471075504891629304e+00,2.480253634757803027e+00,2.485119692685362924e+00,2.483625439639956856e+00,2.480979792912538784e+00,2.480317545107811217e+00,2.480864426545860812e+00,2.478537342622001205e+00,2.472537943945755767e+00,2.468615652634179369e+00,2.472020739585730098e+00,2.480187182721750982e+00,2.484651161391508545e+00,2.482831231643011449e+00,2.479727088241789890e+00,2.479050281031820901e+00,2.479306321655362133e+00,2.475642785578922922e+00,2.469271442111140580e+00,2.466970978223590016e+00,2.472847631580959327e+00,2.481833500896151623e+00,2.485209757540865372e+00,2.483021337061135370e+00,2.480665743090783248e+00,2.480435653857861578e+00,2.480753064849216205e+00,2.477529752482981351e+00,2.471366903677884697e+00,2.468664964701462239e+00,2.473554641928465525e+00,2.481607867918841137e+00,2.484690234579005175e+00,2.482107337235427202e+00,2.479364790922897743e+00,2.479168473793961880e+00,2.478956945837933912e+00,2.474387628905009517e+00,2.468271300768712262e+00,2.467534697853434711e+00,2.474780798656989411e+00,2.483139115385382567e+00,2.485031037261709930e+00,2.482411526016255365e+00,2.480449203177084172e+00,2.480598036985328214e+00,2.480483823720912806e+00,2.476364913229425202e+00,2.470324937949132327e+00,2.469060900267229908e+00,2.475268110415899780e+00,2.482823658560010749e+00,2.484466943428433883e+00,2.481374108242258458e+00,2.479110873718099572e+00,2.479301543018341381e+00,2.478386375016477405e+00,2.473028003025912192e+00,2.467484587435080812e+00,2.468439692973241950e+00,2.476744569572459920e+00,2.484118246089796589e+00,2.484647262583158156e+00,2.481837821834929070e+00,2.480313667655956955e+00,2.480742125806079557e+00,2.480002918022053304e+00,2.475067205973877638e+00,2.469471500316460677e+00,2.469780845409188963e+00,2.477028955665537158e+00,2.483745355091915741e+00,2.484032340541458161e+00,2.480712285033282338e+00,2.478990249583641337e+00,2.479422535187919774e+00,2.477634691886328344e+00,2.471682383302947539e+00,2.467006661452574523e+00,2.469702155426198420e+00,2.478663376910124061e+00,2.484783228879744232e+00,2.484138838373835423e+00,2.481344665416344242e+00,2.480277972207621584e+00,2.480857392786308679e+00,2.479320499381080900e+00,2.473709543576184444e+00,2.468879104954470716e+00,2.470842346964993386e+00,2.478764990616925790e+00,2.484372301125417959e+00,2.483457472927447007e+00,2.480164290216062550e+00,2.479001664854015186e+00,2.479455389543181454e+00,2.476675983926239333e+00,2.470362734391439830e+00,2.466826374490402429e+00,2.471252118859363023e+00,2.480431519077849423e+00,2.485142612324534372e+00,2.483560695765883786e+00,2.480939953427396372e+00,2.480326013451840339e+00,2.480858582902846887e+00,2.478436442971778231e+00,2.472405014882379959e+00,2.468601131237988966e+00,2.472170979572799965e+00,2.480345051899703446e+00,2.484669003799802489e+00,2.482756408182031915e+00,2.479684045963070460e+00,2.479061571811346454e+00,2.479280118510600150e+00,2.475515333150035246e+00,2.469153066994832724e+00,2.467008795701961965e+00,2.473043455353777897e+00,2.481983682841208516e+00,2.485202710369087242e+00,2.482957403234150817e+00,2.480639053436708874e+00,2.480451686157830515e+00,2.480733389549933499e+00,2.477415528886083962e+00,2.471251306812114468e+00,2.468688831621458579e+00,2.473724638977741641e+00,2.481744731925179970e+00,2.484678771414898790e+00,2.482030164943356709e+00,2.479332445189370127e+00,2.479181717321373934e+00,2.478907635894137762e+00,2.474249701612462715e+00,2.468177997081012265e+00,2.467611935348944741e+00,2.474983996982013323e+00,2.483255857111085430e+00,2.484999134568126156e+00,2.482349264255706345e+00,2.480431528228033589e+00,2.480614659793975552e+00,2.480444066530971714e+00,2.476235020000016718e+00,2.470226304324987687e+00,2.469120607578521032e+00,2.475450695542135371e+00,2.482934029447787960e+00,2.484430835391082226e+00,2.481301391945659685e+00,2.479091996194588532e+00,2.479314938912630772e+00,2.478316354277552147e+00,2.472886561617724688e+00,2.467418941716915448e+00,2.468552055100755815e+00,2.476944725773398748e+00,2.484200235687837210e+00,2.484599461495873740e+00,2.481782544362518994e+00,2.480304404037664057e+00,2.480755129341742471e+00,2.479941651923918577e+00,2.474928991153966695e+00,2.469397904637530061e+00,2.469874915267879611e+00,2.477210749315429617e+00,2.483823785705281395e+00,2.483979319445446698e+00,2.480652291640185858e+00,2.478988872261082665e+00,2.479435914364377602e+00,2.477550794725106531e+00,2.471547817885887177e+00,2.466977836080897379e+00,2.469854261291022812e+00,2.478857754207607567e+00,2.484836424348659811e+00,2.484083607862881848e+00,2.481302004856491550e+00,2.480282598848577713e+00,2.480866157170578123e+00,2.479235798298197846e+00,2.473566648629535347e+00,2.468836429844567526e+00,2.470976104826074327e+00,2.478944984268673934e+00,2.484420299958205902e+00,2.483385868889848691e+00,2.480107247228886092e+00,2.479004505875697539e+00,2.479446351855041808e+00,2.476559643031351232e+00,2.470226920412760041e+00,2.466829602986361891e+00,2.471436227067595581e+00,2.480610577902953917e+00,2.485163675463132549e+00,2.483496124810864458e+00,2.480902372961991453e+00,2.480336683598546532e+00,2.480852457883288675e+00,2.478333529431060001e+00,2.472273456352907406e+00,2.468592725540611266e+00,2.472327424058832435e+00,2.480503564920819137e+00,2.484683540334092111e+00,2.482679643105028422e+00,2.479641553996731584e+00,2.479073713375951726e+00,2.479250791489565842e+00,2.475383446813077093e+00,2.469034135963349641e+00,2.467050733409597019e+00,2.473243657156893871e+00,2.482133154942627762e+00,2.485193426697374530e+00,2.482893385189424151e+00,2.480612959416737873e+00,2.480467362092792172e+00,2.480710835926390079e+00,2.477298539531439747e+00,2.471135781365085826e+00,2.468715905273672462e+00,2.473896725537710672e+00,2.481879086896343622e+00,2.484663437840642697e+00,2.481951858424900959e+00,2.479300801511207020e+00,2.479195447756165294e+00,2.478855747216960559e+00,2.474110207571075915e+00,2.468087671372749980e+00,2.467694764185594192e+00,2.475189910657997316e+00,2.483370390178987197e+00,2.484965694108983492e+00,2.482287509422297145e+00,2.480414521394208371e+00,2.480630648340643951e+00,2.480401909962337115e+00,2.476103661983529047e+00,2.470129149889233489e+00,2.469182682813698460e+00,2.475632354687744563e+00,2.483039613524723244e+00,2.484391323511866201e+00,2.481228038867553387e+00,2.479073547977651781e+00,2.479327881887314344e+00,2.478243985168531172e+00,2.472745287443903983e+00,2.467358096038714255e+00,2.468670997645816101e+00,2.477147044481847971e+00,2.484280249421707776e+00,2.484550448271007905e+00,2.481727969589411664e+00,2.480296499337116600e+00,2.480768632308889110e+00,2.479879133545497716e+00,2.474791054731344087e+00,2.469328473736358998e+00,2.469975034916076950e+00,2.477394049307348300e+00,2.483899342558590906e+00,2.483925898885808614e+00,2.480597316726987689e+00,2.478996119793984487e+00,2.479457301633569255e+00,2.477470950029640573e+00,2.471416753885911977e+00,2.466953700246000025e+00,2.470010981109308723e+00,2.479053782031687803e+00,2.484893285218141568e+00,2.484039936931207393e+00,2.481272744421658238e+00,2.480293549712922818e+00,2.480870320533624440e+00,2.479145901196504465e+00,2.473422479032573396e+00,2.468789058443474183e+00,2.471098396062428648e+00,2.479109558417423198e+00,2.484456007200108285e+00,2.483307299085173447e+00,2.480045695993331911e+00,2.479003048821195598e+00,2.479431241188081003e+00,2.476438393373010971e+00,2.470091149582775980e+00,2.466837930992555439e+00,2.471626331689928513e+00,2.480790527134383083e+00,2.485183388037023100e+00,2.483433912816314759e+00,2.480869795113456622e+00,2.480351498335496618e+00,2.480845971165280606e+00,2.478229063426896861e+00,2.472142930061628441e+00,2.468586792361809668e+00,2.472484692089845115e+00,2.480659091471358213e+00,2.484694366719773839e+00,2.482602433531598596e+00,2.479600212082818000e+00,2.479085873916318405e+00,2.479218382193021153e+00,2.475249415916799034e+00,2.468916701019899573e+00,2.467096790966836206e+00,2.473445581009207306e+00,2.482279700798870614e+00,2.485180612394939370e+00,2.482828848816456269e+00,2.480588580620077810e+00,2.480484484046317828e+00,2.480686792920862693e+00,2.477178640950725264e+00,2.471020742235795264e+00,2.468748023465651809e+00,2.474074031775590043e+00,2.482013768129917697e+00,2.484645911537897600e+00,2.481873850610780252e+00,2.479271505017782040e+00,2.479210120409435447e+00,2.478800337125068420e+00,2.473966710767955490e+00,2.467997163489551671e+00,2.467782717708564721e+00,2.475399851935402573e+00,2.483483377400223180e+00,2.484928582740324465e+00,2.482224754753312279e+00,2.480398472725004577e+00,2.480646939627639380e+00,2.480355633574874652e+00,2.475966309477632077e+00,2.470031299830951266e+00,2.469251271769287825e+00,2.475821425368077922e+00,2.483146549433334904e+00,2.484349216407929273e+00,2.481154343406672069e+00,2.479056730943121956e+00,2.479341385899963335e+00,2.478167595990243388e+00,2.472599293549167410e+00,2.467297108615389867e+00,2.468795594318893283e+00,2.477353335351836883e+00,2.484358352898090150e+00,2.484497965687322285e+00,2.481672305035926840e+00,2.480288978155111401e+00,2.480781244480111614e+00,2.479812836373906038e+00,2.474647762287276009e+00,2.469258247209842327e+00,2.470078865511919908e+00,2.477579341293486337e+00,2.483973159164720279e+00,2.483870391435810898e+00,2.480542103880308602e+00,2.479002727914100035e+00,2.479473842744859713e+00,2.477381952405872223e+00,2.471283761013298275e+00,2.466937966409016081e+00,2.470180271179821752e+00,2.479253230000524333e+00,2.484941383367258005e+00,2.483979612953455707e+00,2.481227770082471196e+00,2.480297542958796342e+00,2.480874789906097444e+00,2.479057051174853754e+00,2.473282053431701044e+00,2.468752740940320933e+00,2.471235651725537164e+00,2.479282828918282000e+00,2.484495201739777670e+00,2.483234561018114128e+00,2.479993010171005707e+00,2.479008884990942629e+00,2.479417738997402143e+00,2.476318493127920739e+00,2.469959494647797626e+00,2.466850640275333628e+00
